id,start_x,start_y,end_x,end_y,towards_light
27,397,258,300,284,False
28,174,162,188,189,False
29,429,131,403,19,True
30,74,234,64,259,False
1,338,131,444,170,False
2,3,67,38,44,True
3,36,108,106,38,True
4,628,133,606,32,True
5,603,34,608,33,False
6,535,136,588,107,False
7,125,418,119,436,False
8,70,350,82,253,True
9,500,445,591,453,False
10,209,470,154,411,True
11,68,473,30,420,True
12,279,424,270,473,False
13,164,337,242,383,False
14,471,378,437,338,True
15,516,430,624,258,True
16,15,426,16,422,True
17,223,347,433,385,False
18,571,374,510,304,True
19,453,393,435,381,True
20,575,344,622,342,False
21,331,371,367,290,True
22,197,377,275,392,True
23,297,279,228,258,True
24,87,321,59,348,False
25,632,329,514,381,True
26,413,275,514,375,False
27,397,258,300,284,False
28,174,162,188,189,False
29,429,131,403,19,True
30,74,234,64,259,False
1,338,131,444,170,False
2,3,67,38,44,True
3,36,108,106,38,True
4,628,133,606,32,True
5,603,34,608,33,False
6,535,136,588,107,False
7,125,418,119,436,False
8,70,350,82,253,True
9,500,445,591,453,False
10,209,470,154,411,True
11,68,473,30,420,True
12,279,424,270,473,False
13,164,337,242,383,False
14,471,378,437,338,True
15,516,430,624,258,True
16,15,426,16,422,True
17,223,347,433,385,False
18,571,374,510,304,True
19,453,393,435,381,True
20,575,344,622,342,False
21,331,371,367,290,True
22,197,377,275,392,True
23,297,279,228,258,True
24,87,321,59,348,False
25,632,329,514,381,True
26,413,275,514,375,False
27,397,258,300,284,False
28,174,162,188,189,False
29,429,131,403,19,True
30,74,234,64,259,False
1,338,131,444,170,False
2,3,67,38,44,True
3,36,108,106,38,True
4,628,133,606,32,True
5,603,34,608,33,False
6,535,136,588,107,False
7,125,418,119,436,False
8,70,350,82,253,True
9,500,445,591,453,False
10,209,470,154,411,True
11,68,473,30,420,True
12,279,424,270,473,False
13,164,337,242,383,False
14,471,378,437,338,True
15,516,430,624,258,True
16,15,426,16,422,True
17,223,347,433,385,False
18,571,374,510,304,True
19,453,393,435,381,True
20,575,344,622,342,False
21,331,371,367,290,True
22,197,377,275,392,True
23,297,279,228,258,True
24,87,321,59,348,False
25,632,329,514,381,True
26,413,275,514,375,False
27,397,258,300,284,False
28,174,162,188,189,False
29,429,131,403,19,True
30,74,234,64,259,False
1,338,131,444,170,False
2,3,67,38,44,True
3,36,108,106,38,True
4,628,133,606,32,True
5,603,34,608,33,False
6,535,136,588,107,False
7,125,418,119,436,False
8,70,350,82,253,True
9,500,445,591,453,False
10,209,470,154,411,True
11,68,473,30,420,True
12,279,424,270,473,False
13,164,337,242,383,False
14,471,378,437,338,True
15,516,430,624,258,True
16,15,426,16,422,True
17,223,347,433,385,False
18,571,374,510,304,True
19,453,393,435,381,True
20,575,344,622,342,False
21,331,371,367,290,True
22,197,377,275,392,True
23,297,279,228,258,True
24,87,321,59,348,False
25,632,329,514,381,True
26,413,275,514,375,False
27,397,258,300,284,False
28,174,162,188,189,False
29,429,131,403,19,True
30,74,234,64,259,False
1,338,131,444,170,False
2,3,67,38,44,True
3,36,108,106,38,True
4,628,133,606,32,True
5,603,34,608,33,False
6,535,136,588,107,False
7,125,418,119,436,False
8,70,350,82,253,True
9,500,445,591,453,False
10,209,470,154,411,True
11,68,473,30,420,True
12,279,424,270,473,False
13,164,337,242,383,False
14,471,378,437,338,True
15,516,430,624,258,True
16,15,426,16,422,True
17,223,347,433,385,False
18,571,374,510,304,True
19,453,393,435,381,True
20,575,344,622,342,False
21,331,371,367,290,True
22,197,377,275,392,True
23,297,279,228,258,True
24,87,321,59,348,False
25,632,329,514,381,True
26,413,275,514,375,False
27,397,258,300,284,False
28,174,162,188,189,False
29,429,131,403,19,True
30,74,234,64,259,False
1,306,147,413,171,False
2,3,67,38,44,True
3,11,81,99,72,True
4,628,133,606,32,True
5,603,34,608,33,False
6,560,155,580,93,True
7,125,418,87,436,False
8,70,350,82,253,True
9,500,445,591,453,False
10,209,470,159,418,True
11,68,473,30,420,True
12,287,390,255,455,False
13,164,337,242,383,False
14,471,358,454,231,True
15,516,430,633,234,True
16,15,426,16,422,True
17,223,347,433,385,False
18,571,374,510,304,True
19,453,393,435,381,True
20,560,374,606,374,False
21,331,371,386,280,True
22,197,377,308,406,False
23,326,280,237,286,False
24,87,321,59,348,False
25,628,351,493,379,True
26,413,275,514,375,False
27,397,258,300,284,False
28,168,190,174,203,False
29,428,124,380,25,True
30,74,234,64,259,False
1,306,147,413,171,False
2,3,67,38,44,True
3,11,81,99,72,True
4,628,133,606,32,True
5,603,34,608,33,False
6,560,155,580,93,True
7,125,418,87,436,False
8,70,350,82,253,True
9,500,445,591,453,False
10,209,470,159,418,True
11,68,473,30,420,True
12,287,390,255,455,False
13,164,337,242,383,False
14,471,358,454,231,True
15,516,430,633,234,True
16,15,426,16,422,True
17,223,347,433,385,False
18,571,374,510,304,True
19,453,393,435,381,True
20,560,374,606,374,False
21,331,371,386,280,True
22,197,377,308,406,False
23,326,280,237,286,False
24,87,321,59,348,False
25,628,351,493,379,True
26,413,275,514,375,False
27,397,258,300,284,False
28,168,190,174,203,False
29,428,124,380,25,True
30,74,234,64,259,False
1,306,147,413,171,False
2,3,67,38,44,True
3,11,81,99,72,True
4,628,133,606,32,True
5,603,34,608,33,False
6,560,155,580,93,True
7,125,418,87,436,False
8,70,350,82,253,True
9,500,445,591,453,False
10,209,470,159,418,True
11,68,473,30,420,True
12,287,390,255,455,False
13,164,337,242,383,False
14,471,358,454,231,True
15,516,430,633,234,True
16,15,426,16,422,True
17,223,347,433,385,False
18,571,374,510,304,True
19,453,393,435,381,True
20,560,374,606,374,False
21,331,371,386,280,True
22,197,377,308,406,False
23,326,280,237,286,False
24,87,321,59,348,False
25,628,351,493,379,True
26,413,275,514,375,False
27,397,258,322,309,False
28,168,190,174,203,False
29,428,124,380,25,True
30,74,234,64,259,False
1,306,147,413,171,False
2,3,67,38,44,True
3,11,81,99,72,True
4,628,133,606,32,True
5,603,34,608,33,False
6,560,155,580,93,True
7,125,418,87,436,False
8,70,350,82,253,True
9,500,445,591,453,False
10,209,470,159,418,True
11,68,473,30,420,True
12,287,390,255,455,False
13,164,337,242,383,False
14,471,358,454,231,True
15,516,430,633,234,True
16,15,426,16,422,True
17,223,347,433,385,False
18,571,374,510,304,True
19,453,393,435,381,True
20,560,374,606,374,False
21,331,371,386,280,True
22,197,377,308,406,False
23,326,280,237,286,False
24,87,321,59,348,False
25,628,351,493,379,True
26,413,275,514,375,False
27,396,259,318,313,False
28,168,190,174,203,False
29,428,124,380,25,True
30,74,234,64,259,False
1,306,147,413,171,False
2,5,41,59,68,True
3,36,108,87,90,True
4,621,137,547,33,True
5,603,34,608,33,False
6,560,155,575,83,True
7,125,418,87,436,False
8,41,340,50,271,True
9,500,445,556,470,False
10,209,470,159,418,True
11,68,473,30,420,True
12,281,424,235,422,False
13,164,337,250,368,False
14,471,358,454,231,True
15,516,430,633,234,True
16,15,426,16,422,True
17,223,347,433,385,False
18,578,342,511,247,True
19,453,393,435,381,True
20,560,374,606,374,False
21,331,371,372,266,True
22,197,377,308,406,False
23,326,280,237,286,False
24,87,321,59,348,False
25,628,351,493,379,True
26,413,275,514,375,False
27,396,257,288,270,False
28,168,190,174,203,False
29,428,124,380,25,True
30,74,234,64,259,False
1,306,147,413,171,False
2,3,40,59,60,True
3,36,108,87,90,True
4,628,122,544,35,True
5,603,34,608,33,False
6,558,155,573,82,True
7,125,418,87,436,False
8,42,340,48,269,True
9,500,444,554,467,False
10,209,470,185,391,True
11,68,473,30,420,True
12,285,392,232,415,False
13,165,337,252,362,True
14,471,358,454,231,True
15,516,430,633,234,True
16,15,426,16,422,True
17,223,347,433,385,False
18,559,376,521,248,True
19,453,393,435,381,True
20,575,343,632,386,False
21,331,371,367,268,True
22,197,377,308,406,False
23,326,280,237,286,False
24,87,321,59,348,False
25,632,329,526,299,True
26,413,275,514,375,False
27,397,257,314,234,True
28,168,190,174,203,False
29,428,124,380,25,True
30,74,234,64,259,False
1,306,147,413,171,False
2,37,107,61,59,True
3,36,108,87,90,True
4,587,114,544,34,True
5,603,34,608,33,False
6,560,154,574,82,True
7,125,418,87,436,False
8,41,342,50,269,True
9,500,444,556,467,False
10,209,470,187,391,True
11,68,473,30,420,True
12,309,380,234,415,False
13,164,337,253,361,True
14,471,358,454,231,True
15,516,430,633,234,True
16,15,426,16,422,True
17,223,347,433,385,False
18,574,345,523,248,True
19,453,393,435,381,True
20,563,376,633,383,False
21,331,371,368,267,True
22,197,377,308,406,False
23,326,280,237,286,False
24,87,321,59,348,False
25,633,334,528,299,True
26,413,275,514,375,False
27,397,258,315,234,True
28,168,190,174,203,False
29,428,124,380,25,True
30,74,234,64,259,False
1,306,147,413,171,False
2,36,109,60,60,True
3,36,108,87,90,True
4,624,120,558,37,True
5,603,34,608,33,False
6,544,150,594,91,False
7,125,418,87,436,False
8,42,342,50,269,True
9,500,444,555,467,False
10,209,470,186,391,True
11,68,473,30,420,True
12,264,413,233,415,False
13,165,337,248,366,False
14,471,358,454,231,True
15,516,430,633,234,True
16,15,426,16,422,True
17,223,347,433,385,False
18,569,375,523,248,True
19,453,393,435,381,True
20,578,344,632,385,False
21,331,371,368,267,True
22,197,377,308,406,False
23,326,280,237,286,False
24,87,321,59,348,False
25,633,334,527,299,True
26,413,275,514,375,False
27,394,261,315,234,True
28,168,190,174,203,False
29,428,124,380,25,True
30,74,234,64,259,False
1,306,147,413,171,False
2,35,109,60,60,True
3,36,108,87,90,True
4,589,105,543,35,True
5,603,34,608,33,False
6,533,139,573,82,False
7,125,418,87,436,False
8,40,341,50,269,True
9,500,444,555,467,False
10,209,470,186,391,True
11,68,473,30,420,True
12,246,388,233,415,False
13,165,336,247,366,False
14,471,358,454,231,True
15,516,430,633,234,True
16,15,426,16,422,True
17,223,347,433,385,False
18,576,344,522,248,True
19,453,393,435,381,True
20,562,375,632,385,False
21,331,371,367,267,True
22,197,377,308,406,False
23,326,280,237,286,False
24,87,321,59,348,False
25,632,335,527,299,True
26,413,275,514,375,False
27,368,279,315,234,True
28,168,190,174,203,False
29,428,124,380,25,True
30,74,234,64,259,False
1,306,147,413,171,False
2,10,80,61,60,True
3,36,108,87,90,True
4,591,145,544,35,True
5,603,34,608,33,False
6,578,156,595,91,True
7,125,418,87,436,False
8,42,342,51,269,True
9,500,443,556,467,False
10,209,470,187,391,True
11,68,473,30,420,True
12,246,388,234,415,False
13,166,336,253,364,False
14,471,358,454,231,True
15,516,430,633,234,True
16,15,426,16,422,True
17,223,347,433,385,False
18,554,345,523,248,True
19,453,393,435,381,True
20,577,343,632,384,False
21,331,371,368,267,True
22,197,377,308,406,False
23,326,280,237,286,False
24,87,321,59,348,False
25,633,336,528,299,True
26,413,275,514,375,False
27,306,283,315,234,True
28,168,190,174,203,False
29,428,124,380,25,True
30,74,234,64,259,False
1,306,147,413,171,False
2,34,110,61,62,True
3,36,108,87,90,True
4,601,114,544,37,True
5,603,34,608,33,False
6,598,140,595,94,True
7,125,418,87,436,False
8,38,345,51,272,True
9,501,443,557,468,False
10,182,476,187,393,True
11,68,473,30,420,True
12,248,379,234,418,False
13,166,337,315,237,True
14,471,358,454,231,True
15,516,430,633,234,True
16,15,426,16,422,True
17,223,347,433,385,False
18,574,329,523,251,True
19,453,393,435,381,True
20,593,346,632,386,False
21,331,371,368,270,True
22,197,377,308,406,False
23,326,280,237,286,False
24,87,321,59,348,False
25,631,343,528,301,True
26,413,275,514,375,False
27,306,283,315,234,True
28,168,190,174,203,False
29,428,124,380,25,True
30,74,234,64,259,False
1,306,147,413,171,False
2,43,78,63,63,True
3,36,108,87,90,True
4,601,114,561,38,True
5,603,34,608,33,False
6,598,139,592,91,True
7,125,418,87,436,False
8,39,343,53,272,True
9,501,443,559,469,False
10,155,465,189,394,True
11,68,473,30,420,True
12,247,382,236,418,False
13,163,338,317,237,True
14,471,358,454,231,True
15,516,430,633,234,True
16,15,426,16,422,True
17,223,347,396,376,False
18,540,338,525,251,True
19,453,393,435,381,True
20,616,356,634,385,False
21,331,371,370,270,True
22,197,377,308,406,False
23,326,280,237,286,False
24,87,321,59,348,False
25,631,329,530,302,True
26,436,305,486,348,False
27,306,283,315,234,True
28,168,190,174,203,False
29,428,124,380,25,True
30,74,234,64,259,False
1,306,147,413,171,False
2,53,79,63,63,True
3,36,108,87,90,True
4,612,156,561,38,True
5,603,34,608,33,False
6,579,169,597,95,True
7,125,418,87,436,False
8,14,312,54,272,True
9,501,444,559,469,False
10,182,476,189,394,True
11,68,473,30,420,True
12,240,444,236,418,True
13,163,332,318,237,True
14,471,358,454,231,True
15,516,430,633,234,True
16,15,426,16,422,True
17,223,347,397,376,False
18,533,303,525,251,True
19,453,393,435,381,True
20,629,345,634,385,False
21,331,371,371,271,True
22,197,377,308,406,False
23,326,280,237,286,False
24,87,321,59,348,False
25,616,320,505,325,True
26,435,292,486,349,False
27,306,283,315,234,True
28,168,190,174,203,False
29,428,124,380,25,True
30,74,234,64,259,False
1,305,149,364,82,True
2,53,79,63,63,True
3,11,81,69,107,True
4,612,156,561,38,True
5,565,35,605,72,False
6,577,142,599,95,False
7,125,418,66,409,False
8,14,312,54,272,True
9,501,445,559,470,False
10,182,476,189,394,True
11,62,473,27,384,True
12,253,438,235,427,True
13,163,332,318,237,True
14,471,358,454,231,True
15,516,430,610,258,True
16,15,426,16,422,True
17,223,347,396,349,True
18,542,289,533,235,True
19,447,398,442,409,False
20,604,368,613,392,False
21,331,371,363,270,True
22,197,377,295,402,False
23,301,288,233,314,False
24,96,287,58,347,False
25,616,320,505,325,True
26,435,292,486,349,False
27,306,283,315,234,True
28,168,190,174,203,False
29,430,124,332,10,True
30,74,234,64,259,False
1,346,111,373,104,False
2,43,44,98,54,True
3,36,108,90,118,True
4,612,156,561,38,True
5,603,34,612,94,False
6,587,160,605,118,True
7,126,418,75,431,False
8,14,312,54,272,True
9,501,445,559,470,False
10,182,476,189,394,True
11,70,473,34,405,True
12,236,460,241,448,True
13,163,332,318,237,True
14,471,358,454,231,True
15,516,430,540,257,True
16,15,426,13,427,False
17,224,346,403,372,False
18,542,289,533,235,True
19,445,396,438,382,True
20,603,362,616,406,False
21,331,371,370,292,True
22,197,377,335,394,True
23,326,280,241,336,False
24,87,321,60,369,False
25,616,320,505,325,True
26,435,292,486,349,False
27,306,283,315,234,True
28,168,190,174,203,False
29,416,155,340,33,True
30,74,234,64,259,False
1,344,110,370,105,False
2,54,77,95,54,True
3,11,81,86,119,True
4,612,156,561,38,True
5,603,33,610,98,False
6,604,133,572,139,True
7,108,423,72,431,False
8,14,312,54,272,True
9,501,445,559,470,False
10,182,476,189,394,True
11,61,473,56,375,True
12,270,473,239,449,True
13,163,332,318,237,True
14,471,358,454,231,True
15,516,430,546,258,True
16,15,426,13,427,False
17,224,346,400,372,False
18,542,289,533,235,True
19,456,398,454,398,True
20,591,346,615,408,False
21,331,371,368,292,True
22,197,377,335,396,True
23,300,288,238,337,False
24,87,321,60,369,False
25,616,320,505,325,True
26,435,292,486,349,False
27,306,283,315,234,True
28,174,162,191,168,True
29,408,144,337,33,True
30,74,234,64,259,False
1,377,170,369,104,True
2,43,43,96,55,True
3,36,108,83,125,True
4,612,156,561,38,True
5,603,33,610,97,False
6,591,110,572,139,True
7,114,390,76,434,False
8,14,312,54,272,True
9,501,445,559,470,False
10,182,476,189,394,True
11,59,473,67,369,True
12,255,455,239,449,True
13,163,332,318,237,True
14,471,358,454,231,True
15,516,430,546,258,True
16,17,421,12,427,False
17,223,347,400,372,False
18,542,289,533,235,True
19,454,396,447,431,False
20,624,342,615,407,False
21,331,371,368,292,True
22,197,377,307,420,False
23,325,280,238,337,False
24,87,321,60,369,False
25,616,320,505,325,True
26,435,292,486,349,False
27,306,283,315,234,True
28,174,162,191,168,True
29,403,133,333,27,True
30,74,234,64,259,False
1,378,177,368,105,True
2,47,44,95,55,True
3,11,81,52,127,True
4,612,156,561,38,True
5,603,33,610,96,False
6,602,143,570,139,True
7,126,418,76,434,False
8,14,312,54,272,True
9,501,445,559,470,False
10,182,476,189,394,True
11,65,473,65,370,True
12,235,422,238,450,False
13,163,332,318,237,True
14,471,358,454,231,True
15,516,430,544,259,True
16,18,421,20,416,True
17,218,353,400,373,False
18,542,289,533,235,True
19,465,386,453,399,False
20,585,348,615,409,False
21,331,371,367,293,True
22,197,377,301,425,False
23,301,288,237,338,False
24,87,321,60,369,False
25,616,320,505,325,True
26,435,292,486,349,False
27,306,283,315,234,True
28,174,162,191,168,True
29,399,107,292,28,True
30,74,234,64,259,False
1,406,196,368,106,True
2,63,25,94,55,True
3,36,108,51,127,True
4,612,156,561,38,True
5,604,33,603,93,False
6,631,149,571,140,True
7,125,419,76,435,False
8,14,312,54,272,True
9,501,445,559,470,False
10,182,476,189,394,True
11,66,472,102,328,True
12,232,434,238,450,False
13,163,332,318,237,True
14,471,358,454,231,True
15,516,430,544,259,True
16,18,421,31,405,True
17,224,348,399,373,False
18,542,289,533,235,True
19,450,408,445,431,False
20,585,349,614,409,False
21,331,371,367,293,True
22,197,377,306,422,False
23,327,280,237,338,False
24,87,321,60,369,False
25,616,320,505,325,True
26,435,292,486,349,False
27,306,283,315,234,True
28,174,162,191,168,True
29,436,92,291,29,True
30,74,234,64,259,False
1,409,164,370,104,True
2,76,35,96,54,True
3,36,107,53,125,True
4,612,156,561,38,True
5,565,36,608,97,False
6,603,134,573,138,True
7,108,424,69,425,False
8,14,312,54,272,True
9,501,445,559,470,False
10,182,476,189,394,True
11,60,472,104,326,True
12,251,427,240,448,False
13,163,332,318,237,True
14,471,358,454,231,True
15,516,430,545,258,True
16,18,421,31,408,True
17,216,355,401,371,False
18,542,289,533,235,True
19,463,392,447,430,False
20,613,360,615,412,False
21,331,371,369,292,True
22,197,377,303,424,False
23,298,291,239,336,False
24,95,287,61,369,False
25,616,320,505,325,True
26,435,292,486,349,False
27,306,283,315,234,True
28,174,162,191,168,True
29,433,88,293,27,True
30,74,234,64,259,False
1,411,171,420,118,True
2,43,41,110,43,True
3,36,107,53,125,True
4,612,156,561,38,True
5,604,35,587,95,True
6,559,103,530,79,True
7,124,418,82,425,False
8,14,276,63,207,True
9,501,445,559,470,False
10,183,476,157,341,True
11,60,472,104,326,True
12,251,427,240,448,False
13,163,332,318,237,True
14,468,381,409,151,True
15,516,430,545,258,True
16,18,421,31,408,True
17,303,426,408,313,True
18,542,289,533,235,True
19,463,392,447,430,False
20,582,349,628,376,False
21,331,371,369,292,True
22,197,377,300,462,False
23,298,291,239,336,False
24,88,321,51,353,False
25,594,315,473,340,True
26,435,292,486,349,False
27,306,283,315,234,True
28,169,189,203,156,True
29,437,84,270,46,True
30,74,234,64,259,False
1,444,170,408,105,True
2,43,41,110,43,True
3,36,107,53,125,True
4,612,156,561,38,True
5,604,35,587,95,True
6,559,103,530,79,True
7,124,418,82,425,False
8,14,276,63,207,True
9,501,445,559,470,False
10,155,465,171,276,True
11,60,472,104,326,True
12,251,427,240,448,False
13,163,332,318,237,True
14,468,381,409,151,True
15,516,430,545,258,True
16,18,421,31,408,True
17,303,426,408,313,True
18,542,289,533,235,True
19,463,392,447,430,False
20,582,349,628,376,False
21,331,371,369,292,True
22,197,377,300,462,False
23,298,291,239,336,False
24,88,321,51,353,False
25,594,315,473,340,True
26,434,291,476,381,False
27,306,283,315,234,True
28,175,161,194,183,False
29,433,76,233,48,True
30,74,234,64,259,False
1,444,170,408,105,True
2,43,41,110,43,True
3,36,107,53,125,True
4,612,156,561,38,True
5,604,35,587,95,True
6,559,103,530,79,True
7,124,418,82,425,False
8,14,276,63,207,True
9,501,445,559,470,False
10,184,475,171,278,True
11,60,472,104,326,True
12,251,427,240,448,False
13,163,332,318,237,True
14,468,381,409,151,True
15,516,430,567,261,True
16,18,421,31,408,True
17,303,426,408,313,True
18,542,289,533,235,True
19,463,392,447,430,False
20,582,349,628,376,False
21,331,371,369,292,True
22,197,377,300,462,False
23,298,291,239,336,False
24,88,321,51,353,False
25,594,315,473,340,True
26,429,284,475,381,False
27,306,283,315,234,True
28,175,161,194,183,False
29,433,76,233,48,True
30,74,234,64,259,False
1,444,170,408,105,True
2,43,41,110,43,True
3,36,107,53,125,True
4,612,156,561,38,True
5,604,35,587,95,True
6,559,103,530,79,True
7,124,418,82,425,False
8,14,276,63,207,True
9,500,445,523,461,False
10,156,464,183,280,True
11,60,472,104,326,True
12,251,427,240,448,False
13,163,332,318,237,True
14,468,381,409,151,True
15,516,430,567,261,True
16,18,421,31,408,True
17,303,426,408,313,True
18,542,289,533,235,True
19,463,392,447,430,False
20,582,349,628,376,False
21,331,371,369,292,True
22,197,377,300,462,False
23,298,291,239,336,False
24,97,287,23,360,False
25,594,315,473,340,True
26,429,284,475,381,False
27,306,283,315,234,True
28,175,161,194,183,False
29,433,76,233,48,True
30,74,234,64,259,False
1,444,170,408,105,True
2,43,41,110,43,True
3,36,107,53,125,True
4,612,156,561,38,True
5,604,35,587,95,True
6,559,103,530,79,True
7,124,418,82,425,False
8,14,276,63,207,True
9,500,445,523,461,False
10,156,464,183,280,True
11,60,472,104,326,True
12,232,415,212,436,False
13,163,332,318,237,True
14,468,381,409,151,True
15,516,430,567,261,True
16,18,421,31,408,True
17,303,426,408,313,True
18,542,289,533,235,True
19,463,392,447,430,False
20,582,349,628,376,False
21,331,371,369,292,True
22,197,377,300,462,False
23,324,284,267,352,False
24,97,287,23,360,False
25,594,315,473,340,True
26,432,291,438,380,False
27,306,283,315,234,True
28,175,161,194,183,False
29,433,76,233,48,True
30,74,234,64,259,False
1,444,170,408,105,True
2,43,41,110,43,True
3,36,107,53,125,True
4,612,156,561,38,True
5,604,35,587,95,True
6,559,103,530,79,True
7,124,418,82,425,False
8,14,276,63,207,True
9,502,445,559,475,False
10,156,464,183,280,True
11,60,472,104,326,True
12,232,415,212,436,False
13,126,319,349,214,True
14,468,381,409,151,True
15,516,430,589,266,True
16,18,421,31,408,True
17,303,426,408,313,True
18,542,289,533,235,True
19,463,392,447,430,False
20,582,349,628,376,False
21,331,371,369,292,True
22,197,377,300,462,False
23,324,284,267,352,False
24,97,287,23,360,False
25,594,315,473,340,True
26,432,291,438,380,False
27,306,283,315,234,True
28,175,161,194,183,False
29,433,76,233,48,True
30,74,234,64,259,False
1,444,170,408,105,True
2,43,41,110,43,True
3,36,107,53,125,True
4,612,156,561,38,True
5,604,35,587,95,True
6,559,103,530,79,True
7,124,418,82,425,False
8,14,276,63,207,True
9,502,445,559,475,False
10,157,464,220,278,True
11,60,472,104,326,True
12,232,415,212,436,False
13,155,306,348,208,True
14,468,381,409,151,True
15,516,430,589,266,True
16,18,421,31,408,True
17,303,426,408,313,True
18,542,289,533,235,True
19,463,392,447,430,False
20,582,349,628,376,False
21,331,371,369,292,True
22,197,377,300,462,False
23,324,284,267,352,False
24,97,287,23,360,False
25,594,315,473,340,True
26,432,291,438,380,False
27,306,283,315,234,True
28,175,161,194,183,False
29,433,76,233,48,True
30,81,222,48,264,False
1,444,170,408,105,True
2,43,41,110,43,True
3,36,107,53,125,True
4,612,156,561,38,True
5,604,35,587,95,True
6,559,103,530,79,True
7,124,418,82,425,False
8,14,276,63,207,True
9,502,445,559,475,False
10,157,464,220,278,True
11,60,472,104,326,True
12,232,415,212,436,False
13,155,306,348,208,True
14,468,381,409,151,True
15,541,428,598,303,True
16,18,421,31,408,True
17,303,426,408,313,True
18,542,289,533,235,True
19,463,392,447,430,False
20,582,349,628,376,False
21,331,371,369,292,True
22,197,377,300,462,False
23,324,284,267,352,False
24,97,287,23,360,False
25,594,315,473,340,True
26,432,291,438,380,False
27,306,283,315,234,True
28,175,161,194,183,False
29,435,87,217,22,True
30,81,222,48,264,False
1,444,170,408,105,True
2,43,41,110,43,True
3,36,107,53,125,True
4,612,156,561,38,True
5,604,35,587,95,True
6,559,103,530,79,True
7,124,418,82,425,False
8,14,276,63,207,True
9,502,445,559,475,False
10,157,464,220,278,True
11,60,472,104,326,True
12,232,415,212,436,False
13,150,321,333,195,True
14,468,381,409,151,True
15,541,428,598,303,True
16,18,421,31,408,True
17,302,418,390,305,True
18,542,289,533,235,True
19,463,392,447,430,False
20,618,351,614,379,False
21,331,371,369,292,True
22,197,377,300,462,False
23,324,284,267,352,False
24,87,323,49,342,False
25,617,305,470,311,True
26,432,291,438,380,False
27,306,283,315,234,True
28,175,161,194,183,False
29,435,92,194,24,True
30,81,222,48,264,False
1,444,170,408,105,True
2,43,41,110,43,True
3,36,107,53,125,True
4,612,156,561,38,True
5,603,35,612,106,False
6,559,103,530,79,True
7,124,418,82,425,False
8,14,276,63,207,True
9,502,445,559,475,False
10,157,464,220,278,True
11,59,472,95,289,True
12,232,415,212,436,False
13,182,341,347,208,True
14,468,381,409,151,True
15,542,397,615,328,True
16,18,421,31,408,True
17,325,397,366,299,True
18,542,289,533,235,True
19,463,392,447,430,False
20,618,351,614,379,False
21,331,371,369,292,True
22,197,377,300,462,False
23,324,284,267,352,False
24,87,323,49,342,False
25,617,305,470,311,True
26,432,291,438,380,False
27,306,283,315,234,True
28,175,161,194,183,False
29,428,59,166,27,False
30,81,222,48,264,False
1,454,192,392,123,True
2,43,41,110,43,True
3,36,107,53,125,True
4,612,156,561,38,True
5,603,35,612,106,False
6,559,103,530,79,True
7,124,418,82,425,False
8,14,276,63,207,True
9,502,445,559,475,False
10,157,464,220,278,True
11,59,472,95,289,True
12,232,415,212,436,False
13,182,341,347,208,True
14,468,381,409,151,True
15,542,397,615,328,True
16,18,421,31,408,True
17,325,397,366,299,True
18,542,289,533,235,True
19,463,392,447,430,False
20,618,351,614,379,False
21,331,371,369,292,True
22,197,377,300,462,False
23,324,284,267,352,False
24,87,323,49,342,False
25,605,304,451,318,True
26,432,291,438,380,False
27,306,283,315,234,True
28,175,161,194,183,False
29,428,59,166,27,False
30,81,222,48,264,False
1,450,172,355,128,True
2,43,41,110,43,True
3,36,107,53,125,True
4,612,156,561,38,True
5,603,35,612,106,False
6,559,103,530,79,True
7,124,418,82,425,False
8,14,276,63,207,True
9,502,445,559,475,False
10,157,464,220,278,True
11,59,472,95,289,True
12,232,415,212,436,False
13,182,341,347,208,True
14,468,381,409,151,True
15,542,397,615,328,True
16,18,421,31,408,True
17,325,397,366,299,True
18,542,289,533,235,True
19,463,392,447,430,False
20,618,351,614,379,False
21,331,371,369,292,True
22,197,377,300,462,False
23,324,284,267,352,False
24,87,323,49,342,False
25,605,304,451,318,True
26,432,291,438,380,False
27,306,283,315,234,True
28,175,161,194,183,False
29,428,59,166,27,False
30,80,227,22,260,False
1,413,171,353,140,True
2,43,41,110,43,True
3,36,107,53,125,True
4,627,137,564,20,True
5,603,35,612,106,False
6,575,83,554,110,True
7,124,418,82,425,False
8,14,276,63,207,True
9,502,445,559,475,False
10,157,464,220,278,True
11,59,472,95,289,True
12,232,415,212,436,False
13,182,341,347,208,True
14,468,381,409,151,True
15,542,397,615,328,True
16,18,421,31,408,True
17,325,397,366,299,True
18,542,289,533,235,True
19,463,392,447,430,False
20,618,351,614,379,False
21,331,371,369,292,True
22,197,377,300,462,False
23,324,284,267,352,False
24,87,323,49,342,False
25,567,302,498,329,True
26,432,291,438,380,False
27,306,283,315,234,True
28,175,161,194,183,False
29,428,59,166,27,False
30,80,227,22,260,False
1,413,171,353,140,True
2,43,41,110,43,True
3,36,107,53,125,True
4,627,137,564,20,True
5,603,35,612,106,False
6,575,83,554,110,True
7,124,418,82,425,False
8,14,276,63,207,True
9,502,445,559,475,False
10,157,464,220,278,True
11,59,472,95,289,True
12,232,415,212,436,False
13,182,341,347,208,True
14,468,381,409,151,True
15,542,397,615,328,True
16,18,421,31,408,True
17,325,397,366,299,True
18,542,289,533,235,True
19,463,392,447,430,False
20,618,351,614,379,False
